"","X","Index","Month","YearValue","num_obs","num_weighted_obs","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13"
"1076",1076,0,1087,2022.223128,466900,336956.31,"0","1087","2022.2231280","466900","336956.31","48.78","88.00","49.45","55.89","87.74","56.56","59.08","51.97"
"1077",1077,0,1088,2022.250294,465949,335330.5,"0","1088","2022.2502940","465949","335330.50","50.13","88.62","49.60","57.29","88.12","56.72","59.59","52.47"
"1078",1078,0,1089,2022.27746,468092,336573.31,"0","1089","2022.2774600","468092","336573.31","51.59","87.52","49.59","58.74","87.10","56.72","59.96","52.83"
"1079",1079,0,1090,2022.304626,450777,327793.59,"0","1090","2022.3046260","450777","327793.59","48.78","88.61","49.24","55.91","88.31","56.39","60.00","52.85"
"1080",1080,0,1091,2022.331793,470193,339424.5,"0","1091","2022.3317930","470193","339424.50","51.09","87.66","48.59","58.25","87.26","55.74","59.68","52.53"
"1081",1081,0,1092,2022.358959,461048,335040.31,"0","1092","2022.3589590","461048","335040.31","46.41","86.14","47.83","53.61","85.99","54.99","59.19","52.03"
"1082",1082,0,1093,2022.386125,468314,337693.81,"0","1093","2022.3861250","468314","337693.81","45.57","86.23","47.30","52.70","86.05","54.46","58.78","51.63"
"1083",1083,0,1094,2022.413291,466900,336987,"0","1094","2022.4132910","466900","336987.00","45.17","85.34","47.27","52.32","85.29","54.44","58.73","51.56"
"1084",1084,0,1095,2022.440457,469488,339027.91,"0","1095","2022.4404570","469488","339027.91","47.68","86.30","47.88","54.85","86.59","55.05","59.10","51.94"
"1085",1085,0,1096,2022.467623,467235,337908.09,"0","1096","2022.4676230","467235","337908.09","46.34","85.83","49.02","53.53","85.94","56.20","59.80","52.63"
"1086",1086,0,1097,2022.494789,460714,335266.41,"0","1097","2022.4947890","460714","335266.41","51.75","86.13","50.41","58.91","86.41","57.60","60.53","53.35"
"1087",1087,0,1098,2022.521956,458066,334847.31,"0","1098","2022.5219560","458066","334847.31","53.71","86.51","51.72","60.94","86.69","58.93","61.00","53.79"
"1088",1088,0,1099,2022.549122,457650,334608.41,"0","1099","2022.5491220","457650","334608.41","54.12","86.36","52.83","61.30","86.72","60.05","61.09","53.88"
"1089",1089,0,1100,2022.576288,457918,336700.59,"0","1100","2022.5762880","457918","336700.59","52.20","85.66","53.82","59.44","86.01","61.06","60.97","53.74"
"1090",1090,0,1101,2022.603454,434630,323021.69,"0","1101","2022.6034540","434630","323021.69","52.63","87.86","54.93","59.96","88.21","62.17","60.91","53.68"
"1091",1091,0,1102,2022.63062,455598,336674.59,"0","1102","2022.6306200","455598","336674.59","56.93","88.41","56.21","64.17","88.92","63.46","61.07","53.83"
"1092",1092,0,1103,2022.657786,452652,335243.59,"0","1103","2022.6577860","452652","335243.59","58.18","89.85","57.52","65.40","90.43","64.76","61.33","54.10"
"1093",1093,0,1104,2022.684953,449301,333409.19,"0","1104","2022.6849530","449301","333409.19","60.63","91.33","58.61","67.89","91.83","65.85","61.56","54.32"
"1094",1094,0,1105,2022.712119,448622,333287.5,"0","1105","2022.7121190","448622","333287.50","59.18","92.20","59.34","66.39","92.82","66.59","61.65","54.41"
"1095",1095,0,1106,2022.739285,448870,332384.5,"0","1106","2022.7392850","448870","332384.50","60.44","92.04","59.69","67.69","92.68","66.94","61.60","54.36"
"1096",1096,0,1107,2022.766451,449170,332021.31,"0","1107","2022.7664510","449170","332021.31","60.51","92.04","59.68","67.78","92.70","66.95","61.49","54.22"
"1097",1097,0,1108,2022.793617,450374,333314.5,"0","1108","2022.7936170","450374","333314.50","59.95","92.01","59.35","67.25","92.55","66.62","61.29","54.03"
"1098",1098,0,1109,2022.820783,454968,336158.69,"0","1109","2022.8207830","454968","336158.69","58.80","94.31","58.71","66.06","95.00","66.00","61.04","53.75"
"1099",1099,0,1110,2022.847949,452635,332538.59,"0","1110","2022.8479490","452635","332538.59","60.06","91.73","57.89","67.37","92.44","65.18","60.79","53.50"
"1100",1100,0,1111,2022.875116,454983,333817.09,"0","1111","2022.8751160","454983","333817.09","54.94","92.75","57.10","62.25","93.43","64.40","60.71","53.41"
"1101",1101,0,1112,2022.902282,455064,333127.09,"0","1112","2022.9022820","455064","333127.09","54.75","92.24","56.60","62.06","92.58","63.90","61.00","53.69"
"1102",1102,0,1113,2022.929448,464763,337631.81,"0","1113","2022.9294480","464763","337631.81","54.08","90.91","56.45","61.38","91.19","63.74","61.65","54.35"
"1103",1103,0,1114,2022.956614,461315,335086.81,"0","1114","2022.9566140","461315","335086.81","59.69","90.99","56.46","66.96","91.45","63.75","62.44","55.13"
"1104",1104,0,1115,2022.98378,469379,339595.31,"0","1115","2022.9837800","469379","339595.31","58.27","87.74","56.35","65.53","88.01","63.64","63.04","55.73"
"1105",1105,0,1116,2023.010946,469829,338864.41,"0","1116","2023.0109460","469829","338864.41","54.42","86.17","56.01","61.70","86.26","63.30","63.31","56.01"
"1106",1106,0,1117,2023.038113,466378,335939.5,"0","1117","2023.0381130","466378","335939.50","55.50","85.20","55.52","62.80","85.40","62.82","63.34","56.03"
"1107",1107,0,1118,2023.065279,467696,337821,"0","1118","2023.0652790","467696","337821.00","55.45","86.72","55.02","62.76","86.86","62.33","63.26","55.93"
"1108",1108,0,1119,2023.092445,467284,338524.69,"0","1119","2023.0924450","467284","338524.69","53.94","86.53","54.58","61.24","86.54","61.89","63.14","55.82"
"1109",1109,0,1120,2023.119611,469320,339213.81,"0","1120","2023.1196110","469320","339213.81","54.41","88.47","54.21","61.75","88.10","61.53","63.05","55.72"
"1110",1110,0,1121,2023.146777,470817,339534.81,"0","1121","2023.1467770","470817","339534.81","53.45","89.38","53.90","60.78","88.99","61.23","62.99","55.65"
"1111",1111,0,1122,2023.173943,470137,338340.81,"0","1122","2023.1739430","470137","338340.81","53.27","88.12","53.58","60.59","87.92","60.93","62.93","55.58"
"1112",1112,0,1123,2023.201109,468764,336289.69,"0","1123","2023.2011090","468764","336289.69","54.50","86.64","53.18","61.86","86.46","60.54","62.82","55.45"
"1113",1113,0,1124,2023.228276,466985,335593.09,"0","1124","2023.2282760","466985","335593.09","53.67","87.28","52.66","61.04","87.23","60.03","62.62","55.25"
"1114",1114,0,1125,2023.255442,468273,335829.69,"0","1125","2023.2554420","468273","335829.69","51.37","86.26","52.14","58.75","86.23","59.52","62.45","55.08"
"1115",1115,0,1126,2023.282608,467862,336098.69,"0","1126","2023.2826080","467862","336098.69","49.50","87.12","51.84","56.88","86.79","59.23","62.54","55.15"
"1116",1116,0,1127,2023.309774,456396,328882.81,"0","1127","2023.3097740","456396","328882.81","51.33","86.65","51.93","58.74","86.45","59.34","63.01","55.61"
"1117",1117,0,1128,2023.33694,464132,336058.5,"0","1128","2023.3369400","464132","336058.50","51.43","85.66","52.42","58.86","85.62","59.83","63.83","56.42"
"1118",1118,0,1129,2023.364106,448206,324019.5,"0","1129","2023.3641060","448206","324019.50","54.28","86.68","53.15","61.74","86.77","60.57","64.80","57.38"
"1119",1119,0,1130,2023.391272,465082,336303.81,"0","1130","2023.3912720","465082","336303.81","53.40","85.39","54.00","60.80","85.48","61.42","65.75","58.34"
"1120",1120,0,1131,2023.418439,461816,334760.31,"0","1131","2023.4184390","461816","334760.31","55.57","85.34","54.93","62.98","85.41","62.35","66.61","59.19"
"1121",1121,0,1132,2023.445605,465020,337098.5,"0","1132","2023.4456050","465020","337098.50","54.53","83.54","56.02","61.93","83.85","63.44","67.42","60.01"
"1122",1122,0,1133,2023.472771,466150,338434,"0","1133","2023.4727710","466150","338434.00","56.20","83.09","57.35","63.63","83.46","64.77","68.26","60.85"
"1123",1123,0,1134,2023.499937,456272,333912.09,"0","1134","2023.4999370","456272","333912.09","59.22","83.38","58.94","66.65","83.73","66.36","69.14","61.73"
"1124",1124,0,1135,2023.527103,463380,337323.59,"0","1135","2023.5271030","463380","337323.59","61.07","84.03","60.71","68.47","84.38","68.14","70.02","62.60"
"1125",1125,0,1136,2023.554269,459734,336554.5,"0","1136","2023.5542690","459734","336554.50","61.01","84.82","62.54","68.44","85.28","69.98","70.82","63.38"
"1126",1126,0,1137,2023.581436,454331,333943.91,"0","1137","2023.5814360","454331","333943.91","65.35","85.88","64.28","72.80","86.39","71.73","71.42","63.98"
"1127",1127,0,1138,2023.608602,455370,335585,"0","1138","2023.6086020","455370","335585.00","68.37","85.80","65.75","75.86","86.55","73.22","71.74","64.28"
"1128",1128,0,1139,2023.635768,450104,333165.41,"0","1139","2023.6357680","450104","333165.41","66.58","86.09","66.93","74.07","86.70","74.41","71.81","64.34"
"1129",1129,0,1140,2023.662934,450716,334524.91,"0","1140","2023.6629340","450716","334524.91","68.48","88.64","67.94","75.96","89.41","75.42","71.81","64.34"
"1130",1130,0,1141,2023.6901,447590,332007,"0","1141","2023.6901000","447590","332007.00","66.55","89.88","69.01","74.05","90.72","76.49","72.05","64.58"
"1131",1131,0,1142,2023.717266,451156,332933.81,"0","1142","2023.7172660","451156","332933.81","69.79","90.20","70.21","77.26","90.90","77.69","72.65","65.18"
"1132",1132,0,1143,2023.744432,454880,336108.69,"0","1143","2023.7444320","454880","336108.69","72.21","91.28","71.36","79.68","92.15","78.84","73.46","65.99"
"1133",1133,0,1144,2023.771599,452869,334311.81,"0","1144","2023.7715990","452869","334311.81","74.69","94.05","72.09","82.19","94.99","79.57","74.11","66.64"
"1134",1134,0,1145,2023.798765,447945,330121,"0","1145","2023.7987650","447945","330121.00","76.42","95.60","72.12","83.85","96.46","79.60","74.33","66.85"
"1135",1135,0,1146,2023.825931,455292,333813.81,"0","1146","2023.8259310","455292","333813.81","69.74","98.64","71.49","77.24","99.50","78.98","74.12","66.63"
"1136",1136,0,1147,2023.853097,457583,334792.31,"0","1147","2023.8530970","457583","334792.31","70.69","98.70","70.48","78.21","99.53","77.97","73.70","66.21"
"1137",1137,0,1148,2023.880263,456137,334493.69,"0","1148","2023.8802630","456137","334493.69","68.77","99.64","69.40","76.27","100.30","76.89","73.35","65.85"
"1138",1138,0,1149,2023.907429,464258,337308.41,"0","1149","2023.9074290","464258","337308.41","67.77","98.63","68.42","75.25","99.35","75.91","73.16","65.66"
"1139",1139,0,1150,2023.934596,467062,337927.59,"0","1150","2023.9345960","467062","337927.59","68.19","97.58","67.54","75.67","98.13","75.04","73.10","65.59"
"1140",1140,0,1151,2023.961762,469570,338846,"0","1151","2023.9617620","469570","338846.00","66.58","93.53","66.73","74.08","94.07","74.24","73.07","65.55"
"1141",1141,0,1152,2023.988928,469978,337928.81,"0","1152","2023.9889280","469978","337928.81","65.46","92.46","65.97","72.97","92.98","73.48","73.00","65.48"
"1142",1142,0,1153,2024.01605,465197,335309.91,"0","1153","2024.0160500","465197","335309.91","65.73","91.94","65.27","73.27","92.46","72.79","72.90","65.37"
"1143",1143,0,1154,2024.043142,474334,341282.91,"0","1154","2024.0431420","474334","341282.91","64.19","90.72","64.69","71.69","91.01","72.23","72.83","65.28"
"1144",1144,0,1155,2024.070234,450449,328652.81,"0","1155","2024.0702340","450449","328652.81","63.64","89.31","64.36","71.23","89.52","71.90","72.89","65.34"
"1145",1145,0,1156,2024.097326,469831,339441,"0","1156","2024.0973260","469831","339441.00","62.79","88.21","64.36","70.34","88.38","71.91","73.21","65.65"
"1146",1146,0,1157,2024.124418,468406,337959.19,"0","1157","2024.1244180","468406","337959.19","63.72","87.94","64.69","71.26","88.13","72.26","73.82","66.24"
"1147",1147,0,1158,2024.15151,466641,336728.81,"0","1158","2024.1515100","466641","336728.81","65.89","89.88","65.21","73.45","89.79","72.79","74.59","67.00"
"1148",1148,0,1159,2024.178602,464911,335787.19,"0","1159","2024.1786020","464911","335787.19","66.12","90.10","65.61","73.72","89.85","73.20","75.25","67.65"
"1149",1149,0,1160,2024.205694,468412,337722.5,"0","1160","2024.2056940","468412","337722.50","67.83","90.12","65.58","75.42","89.97","73.18","75.50","67.90"
"1150",1150,0,1161,2024.232785,462617,334341.09,"0","1161","2024.2327850","462617","334341.09","67.82","90.52","64.98","75.43","90.46","72.59","75.23","67.62"
"1151",1151,0,1162,2024.259877,465848,336594,"0","1162","2024.2598770","465848","336594.00","63.42","90.53","63.99","71.06","90.56","71.60","74.59","66.99"
"1152",1152,0,1163,2024.286969,464964,335355.09,"0","1163","2024.2869690","464964","335355.09","60.64","91.12","63.00","68.26","91.08","70.62","73.99","66.37"
"1153",1153,0,1164,2024.314061,470140,338440.09,"0","1164","2024.3140610","470140","338440.09","60.87","90.69","62.41","68.49","90.44","70.03","73.76","66.14"
"1154",1154,0,1165,2024.341153,468750,338613.59,"0","1165","2024.3411530","468750","338613.59","60.45","89.73","62.36","68.06","89.48","69.99","74.03","66.40"
"1155",1155,0,1166,2024.368245,468595,338066.91,"0","1166","2024.3682450","468595","338066.91","63.20","87.99","62.69","70.87","87.73","70.33","74.59","66.95"
"1156",1156,0,1167,2024.395337,469162,339351.59,"0","1167","2024.3953370","469162","339351.59","64.56","87.30","63.04","72.18","87.24","70.69","75.02","67.38"
"1157",1157,0,1168,2024.422429,463365,336119.69,"0","1168","2024.4224290","463365","336119.69","64.48","86.69","63.15","72.12","86.66","70.81","75.04","67.39"
"1158",1158,0,1169,2024.449521,466528,338597.41,"0","1169","2024.4495210","466528","338597.41","64.37","85.31","62.99","72.04","85.26","70.66","74.59","66.92"
"1159",1159,0,1170,2024.476613,463787,337951.41,"0","1170","2024.4766130","463787","337951.41","59.59","85.40","62.74","67.29","85.56","70.41","73.81","66.15"
"1160",1160,0,1171,2024.503705,465272,338301.31,"0","1171","2024.5037050","465272","338301.31","62.31","85.23","62.57","69.98","85.35","70.26","72.93","65.24"
"1161",1161,0,1172,2024.530797,458794,335301.81,"0","1172","2024.5307970","458794","335301.81","64.13","85.50","62.58","71.85","85.81","70.28","72.03","64.34"
"1162",1162,0,1173,2024.557889,459567,335900.31,"0","1173","2024.5578890","459567","335900.31","61.93","88.04","62.77","69.63","88.43","70.48","71.17","63.46"
"1163",1163,0,1174,2024.584981,457215,334466.81,"0","1174","2024.5849810","457215","334466.81","62.00","88.66","63.20","69.70","89.11","70.92","70.46","62.75"
"1164",1164,0,1175,2024.612072,453384,333030,"0","1175","2024.6120720","453384","333030.00","62.08","87.77","63.94","69.84","88.37","71.67","70.05","62.33"
"1165",1165,0,1176,2024.639164,450436,331183.41,"0","1176","2024.6391640","450436","331183.41","65.98","88.64","64.99","73.75","89.17","72.72","69.99","62.27"
"1166",1166,0,1177,2024.666256,454621,334300.09,"0","1177","2024.6662560","454621","334300.09","65.45","89.92","66.20","73.14","90.31","73.93","70.21","62.49"
"1167",1167,0,1178,2024.693348,458049,337741.5,"0","1178","2024.6933480","458049","337741.50","68.62","89.66","67.41","76.33","90.14","75.13","70.61","62.90"
"1168",1168,0,1179,2024.72044,450824,333113,"0","1179","2024.7204400","450824","333113.00","67.96","92.31","68.43","75.65","92.85","76.15","71.06","63.35"
"1169",1169,0,1180,2024.747532,450075,333200.19,"0","1180","2024.7475320","450075","333200.19","70.54","91.87","69.12","78.28","92.37","76.84","71.44","63.72"
"1170",1170,0,1181,2024.774624,451431,333022.09,"0","1181","2024.7746240","451431","333022.09","72.12","91.48","69.39","79.84","92.02","77.13","71.68","63.95"
"1171",1171,0,1182,2024.801716,455559,336096.59,"0","1182","2024.8017160","455559","336096.59","69.05","91.21","69.33","76.82","91.68","77.07","71.83","64.09"
"1172",1172,0,1183,2024.828808,451642,330711.19,"0","1183","2024.8288080","451642","330711.19","66.46","90.96","69.09","74.22","91.26","76.84","72.03","64.28"
"1173",1173,0,1184,2024.8559,461307,337308.81,"0","1184","2024.8559000","461307","337308.81","69.77","90.00","68.76","77.54","90.45","76.52","72.32","64.56"
"1174",1174,0,1185,2024.882992,466262,339604.81,"0","1185","2024.8829920","466262","339604.81","70.97","90.65","68.29","78.74","91.10","76.05","72.58","64.82"
"1175",1175,0,1186,2024.910084,469361,340114.69,"0","1186","2024.9100840","469361","340114.69","67.60","86.90","67.62","75.32","87.20","75.38","72.71","64.94"
"1176",1176,0,1187,2024.937176,467727,338872.91,"0","1187","2024.9371760","467727","338872.91","65.14","85.76","66.80","72.93","85.81","74.57","72.70","64.92"
"1177",1177,0,1188,2024.964267,466303,336917.09,"0","1188","2024.9642670","466303","336917.09","66.41","86.83","65.97","74.17","87.03","73.75","72.64","64.85"
"1178",1178,0,1189,2024.991359,465772,335944.91,"0","1189","2024.9913590","465772","335944.91","65.15","85.48","65.20","72.93","85.58","72.98","72.56","64.76"
"1179",1179,0,1190,2025.018502,466861,336706,"0","1190","2025.0185020","466861","336706.00","65.13","86.67","64.56","72.94","86.84","72.34","72.50","64.71"
"1180",1180,0,1191,2025.045668,469087,338533.69,"0","1191","2025.0456680","469087","338533.69","63.33","87.15","64.12","71.12","87.18","71.90","72.54","64.75"
"1181",1181,0,1192,2025.072834,465673,336728,"0","1192","2025.0728340","465673","336728.00","62.09","86.91","63.85","69.87","86.72","71.64","72.66","64.86"
"1182",1182,0,1193,2025.1,470728,339844,"0","1193","2025.1000000","470728","339844.00","60.26","89.86","63.69","68.05","89.68","71.48","72.81","65.01"
"1183",1183,0,1194,2025.127167,465205,336307.91,"0","1194","2025.1271670","465205","336307.91","64.00","90.66","63.60","71.78","90.37","71.39","72.98","65.18"
